사업자등록번호,기업명,대표자명
6091881412,케이티엔씨,권윤정
6092231355,에스티,김란옥
6092296493,데이터닥터창원지사,염경열
6092409046,에스엔제이디자인그룹,조중호
6092457359,올비노,오상욱
6094864934,대일정공,강석인
6095573090,이노시스템,정봉주
6098123911,(주)포스텍,김상용
6098130673,우리정보기술(주),이병규
6098132666,(유)코아시스템,강순옥
6098134626,문테크(주),문광조
6098137448,(주)티아이에스,이종문
6098141258,(주)이솔테크,박기완
6098141393,사이버문(주),최창석
6098143372,(주)모비트론이엔지,최일규
6098143426,삼일정보기술(주),김옥준
6098164659,(주)메이커창의공작소,박일환
6098170689,윙크(주),임인택
6098172708,아이엠소프트(주),정연우
6098180829,(주)엠에스지,김진수
6098181658,에이원정보기술(주),정형욱
6098182337,(주)희원,이종남
6098184581,(주)케이씨에스,김병규
6098190161,(주)이즈파크,김갑산
6098190195,로테이팅시스템즈코리아(주),죠지하마나
6098191438,(주)우일소프트,박현숙
6098191476,(주)아이티라이프,진철호
6098212162,사회복지법인꿈과희망,정철호
6098532761,삼미정보시스템(주)광주지점,김명조
6098606687,(주)바램인터렉티브,박진한
6098607838,(주)사람과기술,김영찬
6098610726,(주)휴맥,최우영
6098610992,유니정보(주),성중현
6098613228,(주)스티브,박삼서
6098621617,아이티존(주),홍미
6098800498,서우엠에스(주),박정란
6098801177,(주)골든타임,박건우
6100310136,신명전기,김윤년
6100670154,리얼디지털,김운규
6100971703,한명시스템,박관식
6100999491,테크라인,김윤식
6101047626,한뫼시스템,이경부
6101162769,삼일소프트웨어,이달웅
6102019449,내풀로스,김익형
6102078924,픽스나인,지성만
6102166255,모아텍,이중태
6102372784,하이테크,박수희
6102472480,컴퓨존시스템,손미경
6108132443,원엔지니어링(주),김영목
6108135474,(주)네트,이진웅
6108153114,(주)디디오넷,강용일
6108166185,(주)유벤어스,정용진
6108167976,온브랜딩,정주남
6108173478,(주)유시스,이일우
6108173857,(주)이피엠솔루션즈,박정현
6108190671,(주)제이씨엠,신강목
6108194473,(주)넷클로버,손태용
6108196826,(주)인플러스,김덕일
6108538974,현대비에스앤씨주,김태영
6108606576,(주)아이사이트,정현태
6108607347,(주)아이티수성,전정열
6108617597,(주)좋은정보시스템,최병문
6108631736,아이소닉(주),최혁재
6108800203,인터테크(주),황실근
6108800955,(주)비트포인트코리아,오경식
6110285953,선수넷,심규수
6110441094,판주닷컴,신준호
6118127899,(주)아이즈프리,이병준
6118601593,에스에스피엠아이에스(주),이기봉
6118800507,(주)스위치노트,최준한
6120340956,블루넷,김재창
6120765955,피앤아이소프트,최원주
6121147288,몽돌디자인,김민정
6128118262,지엔텍,김진석
6128143932,맥컨설팅(주),서광희
6128153143,매칭원(주),이상훈
6128600471,(주)데이터블,이종대
6128600700,(주)홍마리오,황홍식
6128701142,(주)기림,김정은
6131119771,한길정보기술,강병국
6131171821,삼성컴넷,양기수
6131467124,코우알라피지,안종덕
6132193727,디웍스,박준혁
6132964096,피크닉마트,박헌근
6138114177,(주)코넥,오상석
6138172537,(주)뉴하우징마켓,유현종
6138178017,(주)케이시스,여두환
6138178152,(주)디비인사이트,김일권
6138178701,(주)하이엔,신현희
6138180814,(주)에이치알정보통신,장유지
6138181792,(주)지360,구본근
6138510918,(주)둘리정보통신경남지사,김진구
6138701219,라이트비전(주),정진하
6140151004,파워스테이션,최원재
6148801112,바벨문화산업전문회사(유),정민채
6151230750,윈테크,임진희
6151296577,팬텀,윤현
6151486296,씨티에스소프트,박문수
6151531352,보스시스템,김태건
6151760958,효진시스템,천성욱
6151799303,몽구커뮤니티,배준용
6151802178,디큐브,최세용
6158122218,글로벌캐쉬,김진국
6158182647,(주)미르넷,노용웅
6158184382,(주)태광데이터시스템,김한준
6158187526,케이티지디에이치(주),장원배
6158615070,(주)제이펀,주현호
6158616555,(주)토트랩,김남진
6160382036,웹인포텍,강길봉
6161596381,휴온,박성광
6161941526,오케이정보기술,임창수
6162266492,승진정보,문진승
6162533099,예스솔루션,김성수
6162684009,디자인그림,강용운
6162729911,채움,강성철
6162737648,스마트아이티,오영배
6162977469,키우크라,김은철
6163019811,웹메이트디씨,박상웅
6168131646,(주)넥스트이지,강주경
6168145704,(주)쉐프투게더,김성수
6168150492,(주)네오인터넷,김제석
6168153301,(주)한백프라자,채수정
6168191208,오션스솔루션(주),송미래
6168602146,(주)제주퓨쳐시스템,김효심
6168607480,(주)그리메,신주영
6168610082,(주)아이스카이,김재민
6168613319,(주)판코스모스,김미영
6168614394,(주)제이엠랩,이소형
6168615957,(주)상길네트웍스,김상훈
6168616524,(주)엠디컴퍼니,김태신
6168620601,(주)인스커뮤니케이션,박병일
6168623947,(유)씨오씨,김봉섭
6168626702,(주)와이브로드,서원율
6168800443,더베스트금융서비스(주),송진규
6170456727,에셀텍시스템즈,황태일
6170891265,아이티엔티,유상철
6170953370,조이인,한창욱
6171185462,가람소프트,백철경
6171252648,부산광장,김산봉
6171657976,필즈교육,곽경원
6171980333,넷컴비젼,구명식
6172145377,체크컴퓨터,이봉길
6172148113,클릭웹,황진석
6172148374,인프라정보기술,현동원
6172326923,웨이키키소프트,남지혁
6172382395,에스엠도우미,김성광
6172444613,씨엔에이치소프트,정현미
6172531643,씨엔엔정보통신,이한솔
6172625911,퓨어인포,황치열
6173733004,부트팩토리,민국영
6178112787,(주)하이텍코리아,최영일
6178120841,지누스(주),김성림
6178131784,(주)티아이에스에스,이상봉
6178136718,(주)띵크마린,손혁진
6178148854,골든웨이(주),성종형
6178150078,(주)정암정보넷,남궁희
6178150985,(주)나드소프트,박지규
6178151835,(주)미디어링크,손중락
6178155976,마린하우스(주),김병렬
6178157256,(주)블루솜,송호진
6178160824,(주)귀광전력,김삼환
6178164999,유비시스(주),이희중
6178165421,조아라,이수희
6178172581,(주)에스티오,임주택
6178175254,한국기업정보(주),김상훈
6178176291,(주)이온엠솔루션,김광석
6178178208,(주)대한민국맛집,이지영
6178183910,로고스아이티(주),노상범
6178193174,(주)고산자,한창복
6178193645,(주)아람커뮤니케이션즈,강미선
6178605942,(주)아이티플러그,정인우
6178610993,(주)티로그,김태규
6178613933,(주)딜리버드코리아,김종익
6178616662,(주)에스엔씨,신정석
6178617787,(주)위즈네트웍스,배준호
6178618452,(주)엠티,도종규
6178623315,(주)스마트에듀랩,송태성
6178625953,(주)다이음,박경종
6178626568,(주)고시원넷,이병욱
6178701360,(주)제이씨엠,김종오
6179051666,작두대신,박춘미
6180242917,사이버길드,정길숙
6180383064,하자시스템,김효경
6188126552,(주)디온랩,정선희
6188600222,(주)아일리스,박재현
6188600386,(주)헤르스,김형석
6188701193,(주)위드테크놀러지,홍희림
6188800809,(주)모자이크펀딩,나홍석
6190172697,열린세상,박남기
6198107280,(주)비티씨코리아서비스,강두식
6198701293,(주)스카이넷,지현근
6198800461,(주)한국디지털포렌식센터,최운영
6200375553,진자동화,유진
6200859903,엑손,김선욱
6201171585,엔플러스,성민경
6201840887,비행선스튜디오,강민석
6208122049,(주)태광통신,이성원
6208125459,(주)일주지앤에스,김정엽
6208126889,(주)혜정정보기술,배기환
6208138672,(주)빈,곽현민
6208138954,(주)썬쿱,박경진
6208143592,(주)대창기계,이상근
6208145722,(주)미립엔지니어링,이상희
6208151831,(주)에이티엠솔루션,류윤기
6208157820,(주)빅포스,김동욱
6208159022,(주)비씨에스,이동현
6208518825,(주)케이씨에스울산지사,김병규
6208600109,(주)제이비알아이엔티,조세원
6208600415,(주)필시스,양익진
6208700732,쿠키인터랙티브(주),전형구
6208800781,(주)세일이앤피,노상훈
6208801247,(주)비나엠디,윤보라
6210250368,메디션,조희진
6210376443,아름소프트,이상태
6210492979,나야커뮤니케이션,박병기
6210494550,금경산업,공기준
6210676105,아이포,차주성
6210750553,퓨처스코리아,전용선
6210843554,시스넷정보통신,오상탁
6210879412,한집,홍정훈
6211104793,알토디자인,박기홍
6211351679,사랑포유,조봉철
6211587400,대림넷,황승민
6211653979,쓰리엘,이길재
6211832323,시스젠,박대희
6212043783,진솔이엔지,임혜숙
6212195804,하이소프트,이헌욱
6218155596,(주)명성정보기술,김만석
6218166278,(주)에프앤에스내트럭,박천희
6218173895,(주)인사이트정보,김태기
6218191234,(주)에스씨티,서창성
6218191914,튜브솔루션(주),김준식
6218615852,그린아일(주),박병년
6218616389,(주)휴가,김병현
6218800616,(주)엔비즈,최광현
6218801008,(주)에스티,김형철
6218801124,(주)제이플러스파트너즈,안양준
6220984308,한국전산정보,이안래
6228700650,(주)스터디브로,김한슬
6228801428,(주)타르트,박아윤
6228801578,(주)엠티리버컨설팅,강용석
6238100312,(주)데이타포스,이진원
6238600199,(주)요타씨앤에스,이영훈
6238700032,(주)글로빅엔터테인먼트,박철수
6238700745,(주)시큐리티캠프,박명훈
6238800801,(주)코리아아이티씨이,조태호
6238800849,(주)굳건,정창희
6238801270,(주)365그린에너지,박선근
6248100241,(주)이아이넷,김택훈
6248101070,(주)제트파이넥스,양경안
6248600339,(주)피앤피플러스,서재성
6248701577,(주)케이알피아,양정국
6258101054,(주)시큐어비즈,김평중
6258600405,(주)핀노드,김현진
6258700834,(주)가벗,박희준
6268700031,(주)시너샛코리아,최광곤
6268700142,(주)엠씨엘코리아,권성민
6268701326,(주)달걀,박준호
6278600100,이현테크(주),김보미
6278801097,(주)유레버,김주태
6288100582,(주)본앤네트웍스,이재경
6288601330,(주)엔엑스지,김선미
6288700925,(주)엔젠에프에이,박진석
6298700175,(주)제이엠디앤씨,송재성
6308100324,(주)시스북,장명환
6308601143,(주)바스랩,이상범
6308701247,(주)하이엔드솔루션,전영후
6318100287,(주)브이웨이,노경현
6318100856,(주)아이트,민원기
6318800893,(주)조인앤비,김선화
6328700924,(주)웨버,김현중
6338600779,(주)퓨처웍스,이현재
6338800905,(주)라임솔루션,김승호
6348100758,가야소프트(주),김장경
6348601354,(주)아로아소프트,최종현
6348701079,(주)리본,정기준
6358100071,(주)빌리소셜대부,주홍식
6358800522,아이엠클라우드(주),김창영
6358801346,블로그119(주),천영훈
6368100088,(주)피엔에프커뮤니케이션,목영우
6368100400,(주)모인,서일석
6368100768,(주)칸미디어,이영수
6368101108,(유)에스디앤제이,신동석
6368701279,(주)스파클링,강범석
6368800020,(주)더인,김태형
6378101324,(주)세컨드페이즈,박무성
6378600830,디브이에스코리아,박재섭
6378700706,(주)제이도스,김민정
6378701632,(주)제이이케이코퍼레이션,장은경
6378800358,삐에(주),정환재
6378800775,(주)다이브코어,이지훈
6388100430,(주)엠비네트웍스,민병천
6388100804,한국상생경영연구원(주),심상철
6388701222,(주)퍼플파트너스,김충섭
6388701300,(주)나로소프트,한승현
6388801398,(주)포클,배기성
6398601058,(주)메이크잇,박수인
6398700454,(주)케이에스티솔루션,송병호
6398800067,(주)비욘드리밋,최평호
6408100786,(주)코드리치,은광하
6418800769,(주)슬기틀,김윤희
6428100351,(주)에스와이링크,김세윤
6428600851,태라시스템(주),곽민정
6428600939,(주)성린이엔엠,이성기
6428601210,(주)케이앤컨설팅,김학철
6428801252,(주)아이비씨,감성진
6438101106,(주)테조스코리아,이진우
6438701016,(주)씨유소프트,이화철
6448601308,(주)에이플러스아이티,홍성후
6458700497,(주)매지스,임삼호
6458701860,(주)플로다,고경석
6458800927,(주)엔에스티시스템,나종명
6458800999,(주)쓰리디이엠피,장희수
6467700074,위드넷플러스,유혜선
6468800430,(주)스마트올리브,박현숙
6468800667,(주)닉컴퍼니,박성춘
6478100375,(주)아이콘루프,김종협
6478100400,(주)세영인포테크,유차열
6478101414,(주)와이즈아이오티,김브랜든와이
6478800506,(주)블루스쿼드,안청모
6488100999,(주)제이플,윤주현
6488101149,(주)아이비씨티코리아,박인배
6488600034,(주)선비즈니스솔루션즈,김선일
6488600693,(주)크림컴퍼니,박인구
6488700346,(주)씨에이치이엔씨,강명규
6488701364,(주)디아크컴퍼니,남병우
6498700015,(주)리코시스템,정원근
6498800915,(주)코그미디어,송지숙
6508100712,(주)바투원,박성수
6508600129,(주)볼드피리어드,김치호
6508600871,(주)넥스젠디앤에이치,임준빈
6518700207,(주)지엠티,신해정
6518701360,(주)휴맥스아이티,전병기
6518701453,(주)꽃길,김선형
6518800859,(주)스마일보이랩,최주혁
6518800878,(주)엠진인터렉티브,임영환
6518800989,(주)보고코리아,안애경
6528700914,(주)에이치티컴퍼니,임호택
6528800401,(주)피엔티시스템,신상진
6538100730,(주)슬릭코퍼레이션,김형주
6538800423,(주)트윈시큐리티,박관호
6548600572,(주)에스비피,김동승
6558100207,(주)테이스팅앨범,김정빈
