index,사업자등록번호,기업명,대표자명,c_index,c_name
11775,1238195639,(주)더파이버스,한규철,26,기기류 제조업
15300,1351958760,한울정보통신,명보성,26,기기류 제조업
11779,1238197296,(주)티에스디솔루션즈,김미,26,기기류 제조업
2869,1051855237,머신웍스,최규태,26,기기류 제조업
22270,2162471372,성진산업,우병호,26,기기류 제조업
22524,2198128912,성공시대,이용환,26,기기류 제조업
11787,1238600724,(주)카타콤,허청,26,기기류 제조업
11788,1238603978,네오텔레콤,노경배,26,기기류 제조업
11789,1238604638,삼우통신(주),차상권,26,기기류 제조업
15920,1378639252,(주)동호전자산업,이극수,26,기기류 제조업
11791,1238607218,(주)국보옵틱스,김운곤,26,기기류 제조업
31439,4098607242,(주)네온포토닉스,최웅,26,기기류 제조업
9354,1138185148,코리아스펙트랄프로덕츠(주),이창석,26,기기류 제조업
11795,1238610009,(주)유뱅킹,홍창의,26,기기류 제조업
22534,2198600651,(주)에이치이씨코리아,홍창호,26,기기류 제조업
11799,1238611385,(주)아이비유시스템즈,조무국,26,기기류 제조업
11802,1238613971,(주)텔미전자,박찬덕,26,기기류 제조업
15870,1378183146,영진이엔티(주),남철,26,기기류 제조업
11804,1238615227,(주)파라곤,임알수,26,기기류 제조업
6197,1060464858,케이디티,이신우,26,기기류 제조업
16418,1400703833,엠씨테크,이승찬,26,기기류 제조업
11809,1238619994,신미(주),김용흠,26,기기류 제조업
9343,1138176974,(주)이노링크,문택상,26,기기류 제조업
6412,1065074561,진호,양남중,26,기기류 제조업
9314,1138157472,(주)삼강테크,김희옥,26,기기류 제조업
6415,1065087237,경일통상,김용선,26,기기류 제조업
6416,1065166530,에이비상사,최중광,26,기기류 제조업
11895,1242569313,영동기업,김종철,26,기기류 제조업
2705,1051777331,오디오디자인,양영호,26,기기류 제조업
6440,1068143043,(주)나라시스템,김희숙,26,기기류 제조업
31575,4102074920,컴퓨터매니아,심지훈,26,기기류 제조업
18956,2040444253,메가정보통신,김남미,26,기기류 제조업
22100,2158676300,(주)아바비젼,박재준,26,기기류 제조업
6442,1068147904,한국하니웰(주),이재환,26,기기류 제조업
9291,1138134353,케이시시정공(주),박덕규,26,기기류 제조업
22085,2158659413,우경이엔에스(주),우금단,26,기기류 제조업
22083,2158654835,서진아이엔씨(주),김희환,26,기기류 제조업
6445,1068148693,(주)가람아이앤씨,김태주,26,기기류 제조업
15857,1378150437,(주)아이젠,최명자,26,기기류 제조업
16496,1408103056,(주)씨앤지시스템,윤택근,26,기기류 제조업
16498,1408105374,(주)이텍,백찬미,26,기기류 제조업
6448,1068150525,(주)캐스트윈,김낙희,26,기기류 제조업
9289,1138132146,대윤계기산업(주),서윤성,26,기기류 제조업
22638,2201600304,하이웍스,최수정,26,기기류 제조업
9283,1138117320,(주)에스엠코어,이응상,26,기기류 제조업
16507,1408114174,해성전자(주),박우태,26,기기류 제조업
6457,1068164354,(주)코알라전자시스템,장종기,26,기기류 제조업
22652,2208106081,(주)고려기연,이원태,26,기기류 제조업
16509,1408117400,신성엠티(주),최준호,26,기기류 제조업
11925,1243895752,렌탈솔루션,강봉희,26,기기류 제조업
17219,1488600534,(주)지평스페이스,이중엽,26,기기류 제조업
11547,1228186762,(주)하이콤,박정석,26,기기류 제조업
16481,1401157146,디엠에스,이현우,26,기기류 제조업
25848,3038155460,(주)씨어스테크놀로지,이영신,26,기기류 제조업
18943,2040188022,성호이동통신,김기만,26,기기류 제조업
22587,2200535767,피엠씨엔지니어링,장우호,26,기기류 제조업
9311,1138155396,(주)지성시스텍스,이성규,26,기기류 제조업
15860,1378163422,(주)에코카,전희영,26,기기류 제조업
11869,1240951244,현대음향,김용주,26,기기류 제조업
11871,1241078216,크로바통신,최승목,26,기기류 제조업
11873,1241089498,엠아이테크,유윤종,26,기기류 제조업
9516,1138658592,위너시스텍(주),조용걸,26,기기류 제조업
9517,1138659174,(주)바롬코리아,박민식,26,기기류 제조업
11876,1241256201,코맥스중앙전자,송재만,26,기기류 제조업
31147,4090628997,타임정보통신,김미리,26,기기류 제조업
11878,1241271070,에이스엔지니어링,김각현,26,기기류 제조업
11879,1241277190,나라통신,이종민,26,기기류 제조업
22141,2158726791,21세기정보기술,송채현,26,기기류 제조업
31537,4098701037,(주)소테리아,김종만,26,기기류 제조업
9303,1138149609,유솔전자(주),유기혁,26,기기류 제조업
22131,2158714596,(주)영훈민,오동준,26,기기류 제조업
11883,1241738737,대승산업,박영식,26,기기류 제조업
11884,1241868499,제일정보통신,이경성,26,기기류 제조업
31550,4100437304,캡틴,김은미,26,기기류 제조업
31554,4100835925,현대통신공사,임상희,26,기기류 제조업
16477,1401133940,대한시스템,제조업,26,기기류 제조업
16478,1401136253,이에스하이텍,신소연,26,기기류 제조업
17221,1488601116,(주)제타솔루션즈,이경훈,26,기기류 제조업
11773,1238194120,(주)이선,이남수,26,기기류 제조업
11549,1228190738,(주)에이파워,최정화,26,기기류 제조업
28495,3378800588,(주)쉘파스페이스,윤좌문,26,기기류 제조업
6280,1060924400,이아이디어,김인수,26,기기류 제조업
16443,1400896038,대현테크,홍승우,26,기기류 제조업
11594,1228639643,(주)누리텔,이성실,26,기기류 제조업
22383,2172369853,세계이동통신,윤회덕,26,기기류 제조업
31316,4098135457,(주)대산정보,김동우,26,기기류 제조업
11593,1228638469,(주)티알엑스,김종섭,26,기기류 제조업
22381,2171978393,대진전자,최영일,26,기기류 제조업
31319,4098136325,(주)에이앤비정보기술,이종식,26,기기류 제조업
17234,1498100056,(주)쿨샤,유현택,26,기기류 제조업
6286,1060953550,대흥멀티미디어,신일섭,26,기기류 제조업
11673,1232736147,아인시스템,강익상,26,기기류 제조업
11592,1228636398,(주)진산테크,신진섭,26,기기류 제조업
11591,1228636141,(주)티엔에스베큠,정윤자,26,기기류 제조업
16439,1400870154,알아이티,한일권,26,기기류 제조업
17746,1738101548,베스트원(주),차명회,26,기기류 제조업
6291,1060966642,크루웍스,김정환,26,기기류 제조업
31239,4092377971,엠제이넷,이명길,26,기기류 제조업
11682,1232956604,신용정보통신,오권배,26,기기류 제조업
15281,1351657912,서이테크,서창윤,26,기기류 제조업
11686,1232994971,카드로직,권정아,26,기기류 제조업
6235,1060648041,미션포유,윤준식,26,기기류 제조업
31338,4098146920,중앙티디아이(주),최미서,26,기기류 제조업
11694,1233190551,아이엔티,이근우,26,기기류 제조업
11663,1232497240,리더웨이브,최성만,26,기기류 제조업
6232,1060636230,런미디어,전구룡호,26,기기류 제조업
16446,1400938689,하나테크,박희준,26,기기류 제조업
22397,2178116899,(주)와코코퍼레이션,신용성,26,기기류 제조업
11620,1230281009,해동정밀,서금배,26,기기류 제조업
11626,1230597098,한남전기통신,남궁규철,26,기기류 제조업
11628,1230893133,성민정보통신,윤윤화,26,기기류 제조업
11630,1230899893,이레전자,김명희,26,기기류 제조업
28628,3438700441,에치앤이(주),하용준,26,기기류 제조업
11617,1230106717,아성전자,정흥식,26,기기류 제조업
22456,2181865161,한성테크,이국현,26,기기류 제조업
6251,1060751878,아이티통신,설상훈,26,기기류 제조업
11638,1231276636,백상정밀공업,김규성,26,기기류 제조업
11611,1228800967,(주)티엠시스,김선철,26,기기류 제조업
15910,1378622542,(주)라스탑,김승교,26,기기류 제조업
22465,2182666340,플러스네트웍,김종식,26,기기류 제조업
11642,1231638305,씨케이정보기술,차미자,26,기기류 제조업
22468,2188114856,서교정보통신(주),김기설,26,기기류 제조업
11644,1231657393,아이엔티,임흥순,26,기기류 제조업
11646,1231767957,신화미디어,장경원,26,기기류 제조업
22469,2188117964,(주)투윈스컴,박성하,26,기기류 제조업
22404,2178125840,(주)에이디엠,정채옥,26,기기류 제조업
6246,1060747729,세진정보통신,고주필,26,기기류 제조업
6273,1060869021,그린투스,서윤진,26,기기류 제조업
11654,1231998420,미성산업,신재식,26,기기류 제조업
6274,1060874693,케이알,이재석,26,기기류 제조업
9458,1138635212,(주)아이제이일렉트론,김도형,26,기기류 제조업
11659,1232173913,늑대와여우컴퓨터,조정순,26,기기류 제조업
15853,1378141961,경신금속(주),이규식,26,기기류 제조업
31341,4098149801,(주)피피아이,김진봉,26,기기류 제조업
28576,3418600114,(주)델로스,이길우,26,기기류 제조업
11738,1238121817,동성정공(주),신철,26,기기류 제조업
11739,1238123270,온스컴(주),황수하,26,기기류 제조업
11741,1238136964,에스티씨(주),정민호,26,기기류 제조업
11743,1238146588,(주)에디트론,구자광,26,기기류 제조업
11744,1238147044,(주)네오게이트,이치완,26,기기류 제조업
11745,1238147888,선우전자통신(주),양승권,26,기기류 제조업
22300,2170390552,파라곤시스템,임알수,26,기기류 제조업
9384,1138199924,(주)피코씨이엘,장유성,26,기기류 제조업
11560,1228600721,(주)인피니텍,허충구,26,기기류 제조업
28677,3458100182,(주)포엠코리아,이민기,26,기기류 제조업
11750,1238157687,신광정보통신(주),김종섭,26,기기류 제조업
11753,1238161707,(주)쏘닉스,양형국,26,기기류 제조업
15296,1351863951,비에이치에프,김기현,26,기기류 제조업
11755,1238164780,(주)알에프넷,손태환,26,기기류 제조업
11555,1228197712,(주)서진시스템,정내혁,26,기기류 제조업
9376,1138195817,(주)베스트일렉트로닉스,최경원,26,기기류 제조업
11552,1228192755,(주)한성기술,한일해,26,기기류 제조업
9373,1138194268,(주)솔루비스일렉트론,이강훈,26,기기류 제조업
25791,3031663545,세미통신,박상재,26,기기류 제조업
11764,1238182584,(주)퍼스트테크,김종철,26,기기류 제조업
11765,1238183206,(주)네이비,박제관,26,기기류 제조업
9369,1138192367,(주)케이티엠테크놀로지,박찬호,26,기기류 제조업
9367,1138190957,(주)참케어,이동화,26,기기류 제조업
11736,1233861400,경원전기통신,김미경,26,기기류 제조업
11582,1228624946,(주)디케이티,최남채,26,기기류 제조업
11734,1233803303,영미전자,이기근,26,기기류 제조업
18903,2038148897,제이피아이헬스케어(주),김진국,26,기기류 제조업
31346,4098152816,(주)골드텔,이재수,26,기기류 제조업
11700,1233234314,에프씨텍,박수범,26,기기류 제조업
31348,4098153815,(주)삼성전자스타비투비,공의철,26,기기류 제조업
25759,3031112129,으뜸미디어,김용호,26,기기류 제조업
6226,1060589045,우리테크,진권호,26,기기류 제조업
6224,1060583003,대민통신,김민호,26,기기류 제조업
9405,1138608850,(주)유니씨앤,김경환,26,기기류 제조업
11708,1233390012,씨엔에스정보통신,길창호,26,기기류 제조업
11709,1233396054,지에프티,신남섭,26,기기류 제조업
22494,2190179262,대원정보통신,문대원,26,기기류 제조업
15287,1351718013,파워텔,남재혁,26,기기류 제조업
9402,1138606788,(주)아이네트빌,김종원,26,기기류 제조업
22336,2170771534,라라모바일,김민정,26,기기류 제조업
22496,2190376236,범양공조,오문큰,26,기기류 제조업
22498,2190468408,셀텍,전명수,26,기기류 제조업
11566,1228605750,(주)케이씨이,김민수,26,기기류 제조업
11723,1233633574,성진테크,장인성,26,기기류 제조업
11724,1233642904,모아,김남수,26,기기류 제조업
9391,1138601541,하니웰애널리틱스(주),이재환,26,기기류 제조업
9390,1138600708,(주)페어가드,김용수,26,기기류 제조업
22312,2170525827,중앙정보통신,김두환,26,기기류 제조업
6330,1061180050,넥스프릴,이재영,26,기기류 제조업
11562,1228601962,(주)소비코프로페셔널,권대현,26,기기류 제조업
25776,3031291679,충주무선통신,최관수,26,기기류 제조업
33195,5288800622,현대건설기계(주),공기영,26,기기류 제조업
11927,1243916040,세진테크,황주연,26,기기류 제조업
22048,2158602114,(주)아이디퓨처,박흥수,26,기기류 제조업
18218,1938801686,(주)리드온,나철,26,기기류 제조업
9587,1138684649,해보라(주),신두식,26,기기류 제조업
12111,1250882762,경기무선통신,김미희,26,기기류 제조업
2422,1051243710,에프앤씨코리아,김용현,26,기기류 제조업
12114,1251191484,경희통신,김명수,26,기기류 제조업
28203,3258601483,(주)도원테크,유승철,26,기기류 제조업
21869,2150495960,삼성정보통신,한동열,26,기기류 제조업
21868,2150478980,사운드플러스,박영선,26,기기류 제조업
15820,1372160436,아이엔테크,최부길,26,기기류 제조업
21865,2150372785,코리아정보통신,강시용,26,기기류 제조업
19003,2040970625,토탈정보통신,송선영,26,기기류 제조업
9589,1138685406,(주)에프오유,박은진,26,기기류 제조업
9590,1138685629,(주)홍익이엔지,김성수,26,기기류 제조업
12125,1251625688,멀티통신,곽병희,26,기기류 제조업
